,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
959,1.6000441930000002,-1.578598569,-0.511254639,1.687680254,0.328942334,0.11996549,-1.7954892690000002,0.11879117300000001,1.189519942,-1.294755144,-0.7407476559999999,0.7146413209999999,0.038532704,0.179440419,0.42187999,0.029472337999999997,1.2371910590000001,0.28423907,1.0820065840000002,14
961,0.156149801,-1.0550832490000002,-0.561354633,1.4358189730000002,0.16357312400000001,0.9427395059999999,-1.4922292430000001,0.855547038,0.6464240370000001,-1.088381002,0.36066018899999996,0.388285699,-0.659415565,1.229720867,-0.22855931100000001,-0.165337785,0.400895976,0.452937494,0.7473168579999999,15
962,0.271520052,-1.1122410109999998,-0.525648485,1.753014862,-0.03731828,1.133101929,-1.517775448,0.7085243929999999,0.922903052,-0.7187528990000001,0.141076446,0.705972678,-0.49379127799999994,0.886264623,-0.418233542,-0.057185343,0.410766346,0.06088258,0.44933021700000003,15
964,0.458860616,-1.269538437,-0.603516696,1.825183815,-0.060805582999999996,0.474286827,-1.014312544,0.534927253,0.656569878,-1.226392449,-0.406508624,0.950139582,-0.9189153179999999,0.387946109,0.8321995409999999,0.21463536100000002,0.640475447,0.49866478799999997,0.847367965,15
965,0.534782379,-1.103286055,-0.419779394,1.7084795069999998,0.240501383,0.5227338460000001,-1.608147173,0.683643791,0.7901777190000001,-0.880808906,0.11719794,0.35554757299999995,-0.175982821,1.073006295,-0.30446800399999996,-0.305315836,0.453931304,1.010259113,0.783701007,15
967,0.197826068,-1.182389223,-0.047138584000000004,0.9154134540000001,0.605540245,0.35162070100000004,-1.223152405,0.722200108,0.755579832,-0.603473779,0.35166298700000004,0.293434608,0.020868263999999997,0.7395707690000001,-0.7541669120000001,-0.202004475,0.24620351,-0.200158005,0.21240240800000001,15
969,0.410016703,-1.2152538940000002,-0.208830223,1.312551885,0.2938777,-0.09797996,-0.574133484,0.448132601,0.42323748,-1.2855114220000001,-0.597113139,1.131736679,-0.15576425800000002,0.069212788,-0.107892523,0.000526484,0.19846941899999998,-0.255337339,0.598341731,15
970,0.491335711,-1.283749285,-0.365588226,1.062244178,0.650973033,-0.037616872999999995,-0.8484975370000001,0.639796157,0.38809649,-1.080165905,-0.19508485,0.38639651799999997,-0.065272172,0.877209707,-0.391803965,0.20464049899999998,0.7747624809999999,0.272494729,-0.49981679799999995,15
971,0.529655701,-1.322660571,-0.367759954,1.323424021,0.306464177,-0.189130904,-0.558912199,0.399141101,0.705680071,-0.9830969970000001,-0.162084212,0.8532016459999999,-0.562196005,0.29404837100000003,0.074137829,-0.265757112,0.305835199,1.6610843519999998,-0.008141173,15
972,0.901069453,-0.42435332200000003,-0.679359822,0.8612980090000001,0.752112496,-0.881238614,-0.227055277,0.7433397509999999,0.37898774399999996,-0.8673975309999999,0.07147056,0.117707395,-0.118023775,0.45382236200000003,0.028250402999999997,-0.674845843,0.314888444,0.7651754690000001,-0.15203660900000002,16
973,1.013280196,-0.357524436,-0.809978636,0.8676368,0.961486685,-0.55572162,-0.496634808,0.7501207590000001,0.438096945,-0.963333853,-0.155650328,0.397763394,-0.433745669,-0.23290740000000001,0.262289442,-0.80856623,0.5925247810000001,0.33944086,-0.36837729,16
974,0.917880954,-0.245171715,-0.43635889299999997,0.781915088,1.166608206,-0.661061252,-0.846946193,0.88522246,0.44546035799999995,-0.997105108,0.204224113,0.111915391,0.10528002800000001,0.969567064,-0.909878904,-0.690176811,0.7293132920000001,0.147288383,0.187732963,16
975,0.7164334459999999,-0.466123897,-0.46737988,0.40513734,1.061073733,-0.811694039,-0.558355421,0.522692673,0.31716842,-0.676742704,0.068271421,-0.13682012300000002,0.17761478600000002,0.6737934729999999,-0.42142119899999997,-0.820997092,0.58212969,0.852307279,-0.6692134820000001,16
976,0.729044459,-0.573675101,-0.32029717399999996,0.551474795,0.812163638,-0.9754375590000001,-0.284937901,0.324549338,0.266752075,-1.1311187059999999,-0.5102386529999999,0.654813492,-0.047286,0.10593929199999999,-0.009740710999999999,-0.873020913,0.215777479,0.6453885770000001,0.725487187,16
977,0.310137118,0.552468745,2.780905555,1.125544898,0.393331318,-0.6350319329999999,-0.781907815,0.047000093,0.7471411790000001,-1.097150192,-0.410151566,0.634700657,-0.07015923,0.207878542,0.476765279,-1.076153705,-1.005204449,-0.071709328,0.350717887,16
979,1.272109988,-0.791044138,-0.60312713,1.052193813,0.84556986,-0.303690417,-0.682331027,0.400728952,0.620644601,-1.124919625,-0.64394982,0.80757856,0.036500854,0.503906968,-0.11840061199999999,-0.37462597700000005,0.444928,0.7323265309999999,-1.030943305,16
980,1.155142748,-0.759241816,-0.39887019799999995,1.028513633,0.567229871,-0.014325255,-1.097066088,0.196317393,0.427362187,-1.381120892,-0.987574425,0.7782245440000001,0.32559879399999997,0.546864262,-0.236090186,-0.662813184,0.54097473,0.566156082,0.997414145,16
981,1.021693103,-0.902436043,-0.636828209,0.9309739029999999,0.48669200700000004,-0.412299362,-1.2205508440000001,0.285066218,0.855264083,-0.9704918929999999,-0.230982322,0.5724746829999999,0.639113481,0.42306110799999996,-0.77787112,-0.484392515,0.672704697,-0.35947549700000003,0.532690267,16
982,1.08493557,-0.957881138,-0.704182025,0.988262199,0.589274215,0.018221331,-1.87694843,0.444265508,0.532767097,-1.03711468,-0.31870044,-0.19528257300000001,0.284831213,0.867913785,-1.115077726,-0.914142377,0.613803315,-0.083072541,0.497405483,16
984,0.87802023,-1.354968364,-0.541739624,1.118000643,0.519292199,0.181158125,-1.743563077,-0.013360957,0.828528998,-1.056278379,-0.740529277,0.95637049,0.790266633,1.251361973,-0.730606293,-0.214972882,0.6741199959999999,0.922936662,0.337900818,17
985,0.899043279,-1.462833708,-0.530281574,1.236997442,0.43513577700000006,-0.23708416,-1.423644156,-0.16796127800000002,0.435868449,-1.279972176,-1.034129992,0.714780676,0.48746918,0.844048635,-1.461030515,-0.376526288,0.692571741,0.095451244,-0.18677087399999998,17
986,0.8216645440000001,-1.296340279,-0.312015566,0.756783313,0.8393597420000001,0.039615452999999995,-1.4396340369999998,-0.15444638800000002,0.558288574,-1.102899632,-0.9337292970000001,0.7609158890000001,0.024234001,0.7809458890000001,-0.659363544,-0.519353662,0.666876253,0.330889135,0.531031085,17
987,0.773057467,-1.236550807,-0.488315186,0.903486217,0.610734555,-0.223657823,-1.390589726,0.0030654890000000002,0.528264506,-1.083095863,-0.704233097,0.651055061,0.49155308,0.794427502,-1.119962634,-0.511539669,0.835621677,0.561138249,0.36709172100000004,17
988,0.816702604,-1.226504367,-0.22617708,1.107827515,0.544827185,-0.243111952,-1.352286505,-0.170056453,0.635073724,-0.913569064,-0.916380437,0.824918997,0.180635611,0.128189159,-0.916869325,-0.823176508,0.16717284699999999,-0.096600005,0.632068615,17
990,-0.039231609,0.548159734,3.522465843,1.6089170119999998,-0.13700510800000001,0.038627575,-1.695443836,0.269491084,0.5120558620000001,-1.0247372479999999,-0.448532541,0.335854747,0.991802582,0.536254065,-1.94244591,-2.204550808,-3.531772815,-1.823494204,0.9871868859999999,17
991,0.968764113,-1.344900695,-0.248151827,1.118844661,0.32257051800000003,0.130546436,-1.535627401,-0.21940474899999998,1.053617967,-0.793921909,-0.7516449140000001,0.952367401,0.435864408,0.675010992,-0.459300408,-0.602317741,0.08598737,0.8480048809999999,0.731615619,17
992,1.039925734,-1.4495351840000001,-0.351047835,0.8803396859999999,0.401154341,0.074455477,-1.379206454,-0.466968359,0.811159361,-0.963700082,-1.12613168,0.8943212070000001,0.039173176000000004,0.716034892,-0.46805033700000004,-0.7147299559999999,0.498624357,1.570761691,0.443132741,17
993,0.91132948,-1.4998612480000002,-0.209945945,0.6866616240000001,0.592618867,-0.208973587,-1.3477192169999999,-0.144521475,0.699586777,-1.0392586320000001,-0.8075941090000001,0.742182708,0.8215937959999999,1.18608935,-1.129516095,-0.447587484,0.522418046,1.1827846659999999,0.7459780090000001,17
994,0.8260914840000001,-1.401821992,-0.075145356,0.9406842540000001,0.368399411,-0.390907606,-1.158895778,-0.156694261,0.614992048,-1.105683356,-0.872368213,0.835243917,0.262911132,0.47076294700000004,-1.6041231230000002,-0.8815422359999999,0.352845035,0.847473846,0.931871318,17
995,0.09180989699999999,0.256992442,3.468121862,0.8256906690000001,0.706775913,0.147690512,-2.094910075,-0.074644233,1.15730074,-0.485538074,0.195144276,0.051907332,0.450512794,1.629715935,-1.011250736,-2.220836503,-3.0675712489999998,0.03490835,1.680863174,17
996,0.31508649899999996,-0.714736864,0.212449057,1.03277082,1.718420464,1.397211847,1.34015717,-3.4175730460000002,0.08160207,-3.7198108089999997,2.725742452,-1.062013825,-0.24788181199999998,-0.09499881800000001,1.8110622230000002,-0.824011578,0.243023684,-0.7342515940000001,-0.43773599399999996,18
997,0.525240181,-0.896895847,0.0090877,1.203511361,1.761417094,1.252369912,1.334471607,-3.6076694110000003,0.5429537560000001,-3.5843277689999997,2.956152675,-0.7391486829999999,-0.360006719,-0.344536185,1.594064519,-0.682609345,0.7139539309999999,-0.087745839,-1.230724195,18
998,0.899316783,-0.820114874,0.147307316,2.41810012,1.704991664,1.5000505430000002,1.3355149640000001,-3.691465415,0.523657842,-2.96256913,2.513485212,-0.45618219299999996,0.628442653,-1.467559289,0.26585358,-1.578430245,-0.48990262100000004,-1.203753445,0.148347436,18
1000,1.0064279329999999,-1.41898597,-0.134195344,1.676892667,2.0547008019999997,1.7020798,0.9563310859999999,-3.8407425510000004,0.567861881,-3.383256357,2.422261454,-0.526392884,0.415655795,-0.41697399,0.416510217,-0.822186603,1.016578823,-0.443973931,0.998977405,18
1002,0.450695799,-0.885104475,1.050478271,1.419361345,0.9346417990000001,0.806743467,0.8514843120000001,-2.1715777430000003,0.6458459639999999,-1.961153075,1.172353074,0.114433236,-0.077168634,-0.652817961,-0.122225358,-0.850285063,-0.485509681,-1.5917062919999998,0.201295855,18
1003,0.807799108,-1.898822054,0.413468169,0.494181644,0.904847306,-0.001029932,-0.6810217940000001,-0.185492887,1.0035727890000001,-0.262910468,-0.49717664200000006,0.577585156,0.340593296,0.40089066,-1.0646104570000001,-0.07632154,-0.169469399,-0.795955236,-0.005839446,18
1004,0.9882070820000001,-2.172004679,0.234444268,0.789527373,1.112696297,-0.132482237,-0.521571109,-0.385921026,1.016621605,-0.519225099,-0.8868496570000001,1.131907649,-0.28311966899999996,0.22543311300000002,-0.594049466,-0.00487589,0.092840595,0.141960064,0.44559919299999995,18
1005,1.072782654,-2.330013005,0.084405101,0.7586667559999999,1.218534112,-0.500180659,-0.7012639209999999,-0.220936947,0.766533915,-0.692570217,-0.7950934129999999,0.59048844,0.33230641699999997,0.404272258,-1.3100923740000001,0.383444843,0.987347883,-0.5237337989999999,-0.195120113,18
1006,1.064398237,-2.293373414,0.01244601,0.8546253779999999,1.298572829,-0.45477091399999997,-0.927846183,-0.190682357,0.967332135,-0.44657352100000003,-0.439491316,0.446374979,0.041635381,0.577875725,-1.1308536040000001,-0.00104618,0.928887136,0.530919348,0.930965079,18
1008,-0.155947106,-1.060104709,-0.542325214,1.593899138,-0.870077497,0.818657667,-1.3710863780000002,0.7703211090000001,0.38594026,-1.283689531,-0.030176185,0.332579213,-0.08625226300000001,0.330632576,0.545169891,0.089702652,0.38358726200000004,-0.194785298,0.439749399,19
1009,-0.145477512,-1.009376379,-0.497655759,1.380166741,-0.72910591,1.1932572590000001,-1.846938055,0.713218619,0.427983121,-1.291565452,-0.175583445,0.293732685,0.023169725,0.534578066,1.049155969,-0.011379249,0.016226957,-0.25367638,-0.139162363,19
1010,-0.119428804,-1.082434661,-0.560932216,1.546530446,-0.955019669,1.125972859,-2.263924264,0.7247124420000001,0.8985685529999999,-0.795962985,0.570288427,-0.17572284100000002,0.41905789600000004,1.066899324,0.234133746,-0.104132133,0.051982600000000004,-0.505434642,0.52147887,19
1011,-0.169700027,-1.037469013,-0.595474966,1.124822716,-0.387728488,1.0015173370000001,-2.122321483,0.9073498809999999,0.619821133,-0.610580243,0.450916456,-0.28101633600000003,0.527327677,0.674499175,-0.114020027,-0.189677332,0.581510447,-0.264340109,0.07982811299999999,19
1012,-0.21266126600000002,-0.9089100790000001,-0.5782456810000001,1.102349227,-0.257632855,1.188046596,-2.279211692,1.001502073,0.345573103,-0.927188653,0.255756417,-0.296788388,0.759570495,1.245979892,-0.47009104,0.081714864,0.752190702,-0.8927429029999999,-0.43111381200000004,19
1013,-0.440748036,-0.514384383,0.8320316940000001,0.959776628,-0.364849141,-0.059363917999999995,-0.982032117,0.42286305,0.372392919,-0.8202487970000001,0.174549235,0.171663517,0.41584859399999996,0.417881744,-1.175937411,-0.753383875,-0.44581790200000004,-0.26527245899999996,-0.660003684,19
1014,-0.14375580400000001,-0.7056648670000001,0.01713979,1.796556775,-0.589319651,0.579194734,-1.505202475,0.794972116,0.450436944,-1.259082671,0.006758246999999999,0.442466739,0.023704997999999998,0.572010405,0.162894604,-0.08000790599999999,0.025378811,-0.363593748,0.221506697,19
1015,0.0052214340000000005,-1.0854686470000001,-0.591154568,1.271825765,-0.324624282,0.262877641,-1.600877295,0.7195055579999999,0.587527707,-0.680544873,0.510623412,-0.25126389,0.642173396,0.768495571,-0.906839831,-0.18588060899999997,0.616638125,-0.312979577,-0.236839973,19
1016,-0.041024264,-1.012455225,-0.502629007,1.033700178,-0.10292554,0.288526828,-1.548758307,0.652979655,0.6122440579999999,-0.5549861739999999,0.45733084399999996,-0.105216319,0.570716975,0.441421064,-0.97693536,-0.345905394,0.713416919,-0.324680858,-0.18741228199999999,19
1017,-0.028469115,-0.988279537,-0.590405776,0.958809012,-0.117718764,0.621017782,-1.842274763,0.682471698,0.5764341629999999,-0.7435621570000001,0.32765642100000003,-0.072939333,0.431651138,0.742102983,-0.9365422870000001,-0.329218649,0.773582812,-0.240268254,-0.371139244,19
1018,-0.047578801,-0.884329571,-0.43398303,0.997683709,-0.17026265,0.217036175,-1.698613909,0.655940469,0.798230643,-0.44813288799999995,0.842575513,-0.340077019,0.764017512,0.9068667220000001,-1.3122466640000001,-0.39140335200000004,0.47292689299999996,-1.051464262,0.170778472,19
1020,1.524033811,-1.93679813,-0.060729287,1.645560435,1.893214388,-0.40778961399999997,-1.73702165,1.0576502490000002,0.854521271,-0.77008518,0.11208385400000001,-0.267766137,0.184276298,0.178760983,-0.64727793,0.130473618,1.510578283,0.264076381,0.544494913,20
1021,1.6597480169999999,-2.0094702840000003,-0.493413355,1.3749916519999998,1.711025987,0.11887493699999999,-1.82902507,0.896821437,1.045919074,-0.92379687,-0.219464429,0.151816075,-0.272646968,-0.144487237,0.8240783740000001,0.101867326,1.051980847,0.028511063,0.962410636,20
1022,1.580505024,-1.9182360969999999,-0.027757216,1.12069051,1.7268099,0.017934382,-1.795999101,0.819533574,0.6430709960000001,-1.175001896,-0.487432883,-0.176071455,-0.19353577800000002,-0.035693973,-0.30936307399999996,-0.121192563,1.342138565,-0.107132583,0.31304802800000003,20
1023,1.516158851,-2.131832974,0.164978809,0.7713170559999999,1.7389787909999999,-0.018327138,-1.686931124,0.143898015,0.8383946940000001,-1.208274641,-0.958241372,0.418730847,-0.137962378,0.160511295,0.5343413920000001,0.069267639,0.46420459700000005,-0.6898728040000001,0.227647319,20
1024,1.5747346230000001,-2.140586238,-0.24989478,1.309476098,1.3583515469999998,-0.373588972,-1.415797416,0.43485033100000003,1.043272082,-1.148473102,-0.516785006,0.492828958,-0.415777451,-0.268501078,0.474088999,0.20411846600000003,1.1276710490000001,0.21753630899999998,0.22347442399999998,20
1026,1.001313783,-1.256882991,1.437150919,1.3345092159999998,1.4572614169999998,-0.3049862,-1.505909661,0.648897787,0.774286059,-0.984295701,-0.240455322,0.052637297,-0.253458397,-0.155294417,-0.647210983,-0.669180044,-0.7325558240000001,-1.699924301,0.173113343,20
1027,1.4324052090000001,-1.894228037,-0.317267039,1.303704599,1.6530887419999998,-0.40003757700000003,-1.4221972369999998,0.980478524,1.028497298,-0.900651888,0.128285918,0.21276909100000002,-0.258963948,-0.400157739,-0.231095932,-0.054246793,1.179296038,0.204410743,0.178633978,20
1028,1.468679258,-1.922272084,-0.42338409999999993,1.1488455370000001,1.710524736,-0.258433052,-1.640669589,1.064908991,0.6716215790000001,-1.002092354,-0.031321335,-0.232219848,0.322463817,0.37590921299999996,-0.462257295,-0.10253620000000001,0.883665267,0.20224351100000001,0.650038906,20
1029,1.449241265,-1.901663933,-0.415641938,1.101971727,1.7275230680000002,-0.535495972,-1.6536500159999998,0.990128578,0.878299635,-0.928079254,0.16648700800000002,-0.135485047,0.43931089700000003,0.068253756,-0.957576636,0.030099143,1.096634007,-0.8230910990000001,-0.080545825,20
1030,1.411195938,-1.8863863280000002,-0.43078443,1.025796961,1.6948020590000001,-0.38437474299999996,-1.744964335,0.8616554940000001,0.600264636,-1.120888622,-0.19390729199999998,-0.219715295,0.42545473100000003,0.33619015700000004,-0.860227027,-0.021955057000000004,1.127910914,-0.7682454190000001,0.036896897000000005,20
1032,0.660113961,-2.370833295,0.118125961,1.0018668659999999,1.713414142,-0.09986287699999999,-1.275911416,0.35890569899999997,0.48242110299999996,-1.310150042,-0.6953722790000001,0.852584838,-0.602667439,-0.126354998,-0.264063066,0.27552755100000004,0.960583878,-0.052842383,0.23467005600000002,21
1033,0.670077913,-2.346948438,0.064539656,0.903586995,1.90879416,-0.06578527599999999,-1.726923068,0.721513301,0.651213913,-0.796636956,0.181929819,-0.09191036699999999,0.49908058299999997,0.9076260620000001,-0.948630317,0.48660945200000005,0.955571802,-0.23724256800000001,-0.511731342,21
1034,0.614997959,-2.3940419090000002,0.116718774,0.894701417,1.557058693,-0.20484357600000003,-1.393887836,0.345127932,0.6425618439999999,-0.784476325,-0.14260492,0.176316246,0.302797945,0.300765957,-0.695403118,0.31319420600000003,0.90249446,-0.300663866,0.363772304,21
